trail_id,park_id,trail_name,length,elevation_gain,route_type,latitude,longitude,gain_per_foot
10235914,47,Tower Bridge Trail,5471.756,251.7648,out and back,37.63163,-112.1647,0.0460117
10259638,223,Arches National Park Driving Tour,45544.32,937.8696,point to point,38.61587,-109.61999,0.02059246
10281458,47,Wall Street and Queens Garden Loop to Peekaboo Loop (Figure Eight Trail),10138.842,456.8952,loop,37.62413,-112.16745,0.045063846
10262612,48,Lower Pine Creek Waterfall Trail,1126.538,16.764,out and back,37.2166,-112.96544,0.01488099
10272802,131,East Mesa Trail to Observation Point,10782.578,211.836,out and back,37.297,-112.90039,0.019646136
10260940,48,Many Pools Trail,3701.482,165.8112,out and back,37.2219,-112.91499,0.044795897
10253567,223,Dark Angel,7563.898,219.7608,out and back,38.78294,-109.59516,0.02905391
10009807,144,Upheaval Dome via Crater View Trail,2414.01,91.7448,out and back,38.42634,-109.92605,0.038005143
10018277,144,Aztec Butte Trail,2092.142,66.7512,out and back,38.3935,-109.88194,0.03190567
10029724,240,Grand Wash Trail via Northeast Trailhead,7081.096,121.92,out and back,38.27825,-111.1925,0.017217673
10036947,276,Druid Arch Trail,15288.73,418.7952,out and back,38.14161,-109.82746,0.027392412
10035614,48,West Rim Trail to Lava Point,45383.387,1911.7056,loop,37.25896,-112.95108,0.042123467
10272270,48,"Angels Landing, West Rim, Telephone Loop ",23496.363,1139.952,loop,37.2591,-112.95162,0.048516106
10032805,144,Shafer Trail,30899.328,949.7568,point to point,38.52332,-109.65446,0.030737134
10014115,144,White Rim Overlook Trail,2896.812,48.768,out and back,38.32272,-109.84955,0.01683506
10258756,271,Navajo Arch Trail,4667.086,149.9616,out and back,38.78287,-109.59507,0.03213174
10280629,47,Navajo Loop Trail to Peekaboo Loop,7081.096,410.8704,loop,37.62326,-112.16703,0.058023557
10015395,223,Delicate Arch Viewpoint Trail,1126.538,42.9768,out and back,38.73408,-109.50124,0.038149446
10002838,48,Zion Grotto Trail,1931.208,13.716,out and back,37.25184,-112.95631,0.00710229
10015354,47,Bristlecone Loop Trail,1609.34,26.8224,loop,37.47529,-112.23953,0.016666709
10257739,223,Pine Tree Arch Trail and Tunnel Arch Trail,1448.406,57.912,out and back,38.78292,-109.59513,0.039983265
10017215,240,Chimney Rock Loop Trail,5310.822,241.7064,loop,38.31569,-111.3039,0.045512054
10279503,47,Bryce Point Trail,321.868,7.9248,out and back,37.60419,-112.15679,0.024621272
10039040,144,Syncline Loop,13840.324,496.824,loop,38.42641,-109.92618,0.03589685
10001249,223,Broken Arch Trail,2735.878,50.9016,loop,38.77321,-109.58601,0.018605215
10005116,258,Kolob Arch via La Verkin Creek Trail,24301.033,542.8488,out and back,37.45126,-113.19161,0.022338508
10261782,48,The Subway Trail via Wildcat Canyon Trail,14323.126,434.9496,point to point,37.33963,-113.07545,0.030366946
10262484,48,Northgate Peaks via Kolob Terrace,9656.04,340.7664,loop,37.33999,-113.07569,0.03529049
10249631,240,Cohab Canyon Trail,4828.02,241.7064,out and back,38.28268,-111.24624,0.050063256
10244583,229,Bryce Canyon NP Scenic Drive,32991.47,744.9312,point to point,37.69256,-112.15205,0.02257951
10016590,240,Navajo Knobs Trail,14001.258,650.748,out and back,38.28876,-111.22763,0.046477824
10009801,48,Kayenta Trail,4988.954,127.7112,out and back,37.25172,-112.95647,0.025598792
10246198,35,Timber Creek Overlook Trail,1770.274,77.724,out and back,37.43548,-113.20183,0.043905064
10258757,223,Partition Arch Trail,4506.152,142.9512,out and back,38.78296,-109.59512,0.031723566
10018284,223,Tower Arch Trail,3862.416,182.88,out and back,38.79232,-109.67525,0.047348604
10305424,271,Wall Arch and Pine Tree Arch,4506.152,137.7696,out and back,38.78233,-109.59505,0.030573672
10243271,48,Court of the Patriarchs Viewpoint Trail,160.934,5.7912,out and back,37.23714,-112.9606,0.035984937
10030553,144,White Rim OHV Trail,159002.8,2514.9048,loop,38.52471,-109.99278,0.015816733
10112065,271,Skyline Arch Trail,804.67,12.8016,out and back,38.77197,-109.59095,0.015909132
10031088,276,Squaw Flat and Big Spring Canyon Loop,10621.644,199.9488,loop,38.14348,-109.8036,0.018824657
10111523,240,Goosenecks & Sunset Point,4023.35,165.8112,out and back,38.30747,-111.2954,0.041212223
10111297,240,Capitol Gorge Trail,7242.03,113.9952,out and back,38.20955,-111.16924,0.01574078
10004218,48,Echo Canyon Trail,9656.04,698.9064,out and back,37.27067,-112.93975,0.07238023
10029720,240,Sulphur Creek Route,18507.41,427.9392,out and back,38.31716,-111.30914,0.023122588
10277327,276,Druid Arch and Chesler Park Trail,8851.37,355.7016,out and back,38.14184,-109.82692,0.04018605
10257969,271,Tunnel Arch Trail,1126.538,46.9392,out and back,38.78303,-109.59516,0.041666772
10287979,47,"Lower, Mid, and Upper Inspiration Points",965.604,40.8432,out and back,37.61496,-112.17074,0.042298086
10008209,144,Slickrock Foot Trail,3862.416,41.7576,loop,38.177,-109.81459,0.010811264
10304866,46,Bryce Transverse using Park Shuttle,8851.37,350.8248,point to point,37.60429,-112.15679,0.039635085
10015026,144,Murphy Point Trail,5471.756,44.8056,out and back,38.35504,-109.8633,0.008188523
10289532,48,Shelf Canyon Trail,1126.538,78.9432,out and back,37.21483,-112.9395,0.07007594
10030551,144,Gooseberry Trail,6759.228,471.8304,out and back,38.32284,-109.84953,0.06980537
10016493,276,Joint Trail,6437.36,160.9344,out and back,38.10857,-109.87145,0.025000064
10039545,144,Lathrop Canyon Trail,17059.004,786.9936,loop,38.43366,-109.82697,0.04613362
10036942,144,Whale Rock Trail,1287.472,39.9288,out and back,38.42663,-109.91392,0.031013332
10305452,47,Inspiration to Queens Garden using Park Shuttle,4506.152,178.9176,point to point,37.6162,-112.17043,0.039705187
10008585,240,Rim Overlook Trail,6598.294,320.9544,out and back,38.28879,-111.22765,0.048642028
10029677,26,East Rim Trail from Big Bend,15771.532,828.7512,point to point,37.27093,-112.93847,0.052547287
10034116,47,Under the Rim Trail,36049.215,1330.7568,point to point,37.47519,-112.24008,0.036915
10258758,271,Private Arch Trail,8529.502,257.8608,out and back,38.78296,-109.59516,0.030231638
10018932,35,Kolob Canyon Scenic Drive,17059.004,456.8952,out and back,37.45442,-113.2272,0.026783228
10041089,266,Horseshoe Canyon Trail,11104.446,407.8224,out and back,38.47355,-110.20041,0.036726043
10272705,240,Capitol Reef Scenic Drive,12713.786,215.7984,point to point,38.29077,-111.26142,0.016973576
10008223,48,Sand Bench Trail,9012.304,221.8944,loop,37.25103,-112.95756,0.024621274
10268181,144,Shafer Trail,29450.922,340.7664,point to point,38.47124,-109.81126,0.011570653
10036138,47,Riggs Spring Loop Trail,13840.324,564.7944,loop,37.47533,-112.24028,0.040807884
10303786,144,Green River Great Overlook,321.868,1.8288,out and back,38.37962,-109.88818,0.005681832
10018516,240,Cathedral Valley OHV Loop Tour,103963.37,1155.8016,point to point,38.27504,-111.08043,0.011117393
10268988,223,Fiery Furnace Viewpoint,321.868,0.9144,out and back,38.74248,-109.56589,0.002840916
10003503,15,Cable Mountain Trail,12070.05,317.9064,out and back,37.2679,-112.89715,0.02633845
10280405,240,Capitol Gorge to Tanks Trail,3862.416,175.8696,out and back,38.20961,-111.16913,0.04553357
10253568,223,Tapestry Arch,965.604,12.8016,out and back,38.77438,-109.5867,0.013257609
10032799,144,Neck Spring Trail,8529.502,202.9968,loop,38.4523,-109.82042,0.023799373
10035613,15,Hop Valley and Kolob Arch Trail,23013.562,545.8968,out and back,37.3407,-113.1133,0.023720656
10243229,15,Gifford Canyon Trail,5793.624,324.9168,out and back,37.2132,-112.94057,0.05608179
10006672,240,Golden Throne Trail,5632.69,236.8296,out and back,38.20961,-111.16908,0.04204556
10329449,48,West Rim Trail (Top-Down),25427.572,568.7568,point to point,37.3815,-113.02297,0.022367718
10300060,47,"Peekaboo Loop, Wall Street, and Rim Trails",10460.71,572.7192,out and back,37.60337,-112.15603,0.054749552
10018978,240,Fremont River Trail,3379.614,124.968,out and back,38.28511,-111.24632,0.036977004
10026592,144,Confluence Overlook Trail,18507.41,409.956,loop,38.17818,-109.81725,0.022150911
10288160,47,Yovimpa Point,482.802,1.8288,out and back,37.47436,-112.24033,0.0037878882
10123238,131,East Rim and East Mesa to Observation Point [CLOSED],11426.314,849.7824,out and back,37.27093,-112.93845,0.074370645
10260738,48,Lady Mountain Trail,4023.35,812.9016,out and back,37.25205,-112.95615,0.20204595
10265216,26,Deertrap Mountain Trail,17059.004,402.9456,out and back,37.26769,-112.89949,0.023620699
10002105,144,Maze Overlook Trail,12874.72,293.8272,out and back,38.23333,-110.00344,0.022822028
10270720,167,Zion Traverse: Lee Pass to East Rim Trailhead,79823.266,3118.7136,point to point,37.45118,-113.1917,0.039070234
10272593,35,South Fork Taylor Creek Trail,4184.284,315.7728,out and back,37.45531,-113.18506,0.07546639
10033075,111,Upper Muley Twist,16576.201,412.6992,loop,37.88176,-111.04678,0.024897091
10304533,144,Shafer Canyon Overlook,482.802,13.716,out and back,38.45249,-109.82012,0.02840916
10001769,48,East Rim Trail Southern Trailhead,15932.466,412.6992,point to point,37.23419,-112.87744,0.025903033
10305478,47,Paria View,482.802,23.7744,out and back,37.59635,-112.16967,0.04924255
10305480,47,"Rainbow Point, Yovimpa Point, and Bristlecone Loop",2092.142,36.8808,loop,37.47538,-112.24024,0.017628247
10413986,48,East Mesa to Observation Point via Stave Spring Trail,18024.607,702.8688,out and back,37.26769,-112.89949,0.038994957
10013317,108,Wildcat Canyon Trail,18185.543,394.716,out and back,37.33993,-113.07571,0.021704935
10013155,47,Sheep Creek and Swamp Canyon Loop,6598.294,243.84,loop,37.58755,-112.21316,0.036955006
10028284,276,Squawflat Trail to Lost Canyon Peekaboo Trail,15449.664,453.8472,out and back,38.14299,-109.80362,0.029375862
10292667,271,Sand Dune Arch and Broken Arch,2414.01,57.912,out and back,38.76457,-109.58343,0.023989959
10026857,240,Cohab Canyon - Cassidy Arch Trail,12552.852,728.7768,out and back,38.28258,-111.24635,0.05805667
10259036,131,East Mesa Trail to Blew by Peak,6759.228,87.7824,out and back,37.29703,-112.90036,0.012987046
10275138,271,Sand Dune Arch to Broken Arch Loop,4828.02,98.7552,loop,38.76484,-109.5832,0.020454597
10261604,48,East Temple Saddle Trail,4988.954,396.8496,loop,37.21335,-112.94037,0.079545654
10270484,240,Panorama Point,160.934,2.7432,out and back,38.30695,-111.29576,0.017045496
10031321,249,Zion Park Scenic Byway: Hurricane to Mt. Carmel Junction,76926.45,2044.9032,point to point,37.17666,-113.29926,0.026582574
10328836,48,Keyhole Canyon Loop,1287.472,67.9704,loop,37.22413,-112.90123,0.05279369
10261174,48,Mountain of the Sun Trail,10299.776,928.7256,out and back,37.21549,-112.93625,0.09016949
10263990,47,Hat Shop via Under the Rim Trail,6437.36,294.7416,out and back,37.60334,-112.15602,0.0457861
10303792,144,Murphy Trail Loop,16254.334,491.9472,loop,38.35497,-109.8637,0.030265601
10013685,240,Frying Pan Trail,13679.39,797.9664,out and back,38.28797,-111.22682,0.05833348
10012409,15,La Verkin Creek Trail,29933.725,708.9648,out and back,37.45116,-113.19181,0.023684483
10007970,276,Salt Creek and Horse Canyon OHV Trail,25749.44,279.8064,out and back,38.1549,-109.75408,0.010866504
10264657,240,Grand Wash Trail via Capitol Reef Scenic Dr.,11104.446,169.7736,out and back,38.25628,-111.23266,0.015288795
10017300,240,Burro Wash Trail,12230.984,302.9712,out and back,38.18134,-111.09435,0.024770794
10397959,48,Petroglyph Pools to Slot Canyon,1770.274,54.864,out and back,37.22462,-112.90914,0.030991811
10039726,15,Chinle Trail,24944.77,546.8112,out and back,37.16131,-113.01939,0.021920877
10268485,276,Elephant Hill Trail,10299.776,221.8944,out and back,38.14171,-109.82783,0.021543613
10265473,48,Clear Creek Trail,3701.482,42.9768,out and back,37.22451,-112.90274,0.011610701
10354878,240,Sulphur Creek Waterfall Hike,2896.812,54.864,out and back,38.29112,-111.26169,0.018939441
10035412,266,The Great Gallery,17059.004,501.7008,out and back,38.49557,-110.20798,0.029409736
10007400,276,Pothole Point Trail,965.604,11.8872,loop,38.17028,-109.8065,0.012310637
10264088,144,Needles Overlook Trail,321.868,15.8496,loop,38.25988,-109.69595,0.049242545
10260987,48,Progeny Peak Trail,4023.35,350.8248,out and back,37.21336,-112.94053,0.087197185
10265863,286,Cottonwood Wash,10299.776,367.8936,out and back,38.16557,-111.0904,0.035718597
10030559,223,Eye of the Whale Trail,8207.634,124.968,out and back,38.70354,-109.57171,0.015225826
10299978,15,The Whole Guacamole,13196.588,163.9824,loop,37.22732,-113.11489,0.012426122
10007498,240,Fremont Gorge Trail,6920.162,310.896,out and back,38.2862,-111.24915,0.044926114
10006317,240,Halls Creek Canyon Trail,36692.953,792.7848,loop,37.71794,-110.93012,0.021605914
10261423,48,Cockeye Falls Trail,7563.898,412.6992,loop,37.21751,-112.92364,0.054561708
10305479,47,Piracy Point,482.802,17.9832,out and back,37.5449,-112.24682,0.03724757
10034105,48,West Bank of the Virgin River,9173.238,181.9656,out and back,37.23724,-112.96265,0.019836573
10304056,144,Buck Canyon Overlook,160.934,0,out and back,38.34582,-109.861,0
10026593,276,Confluence Overlook via Elephant Hill Trail Loop,23657.299,391.9728,loop,38.14152,-109.82739,0.01656879
10004643,276,Roadside Ruin Trail,482.802,0.9144,loop,38.16315,-109.7626,0.0018939441
10316934,240,Cohab to South Fruita Overlook,4828.02,231.9528,out and back,38.2826,-111.24634,0.04804305
10036128,48,Huber Wash Trail,7081.096,139.9032,out and back,37.16531,-113.06125,0.01975728
10011545,48,East Mesa Trail,18829.277,891.8448,out and back,37.27088,-112.93825,0.04736479
10253309,15,Archaeology Trail,482.802,15.8496,out and back,37.19992,-112.98622,0.032828365
10029726,286,Notom Road Scenic Byway 12,51659.812,792.7848,point to point,38.2832,-111.12825,0.015346258
10331219,276,Druid Arch to Chesler Park Loop,22047.957,773.8872,loop,38.1416,-109.82744,0.035100177
10112108,111,Strike Valley Overlook Trail,9977.908,121.92,out and back,37.85365,-111.04292,0.012218994
10040222,15,Wildcat Canyon Connector Trail,15288.73,297.7896,out and back,37.34025,-113.11311,0.01947772
10235777,45,Checkerboard Arch Trail,1770.274,258.7752,out and back,37.22761,-112.87947,0.14617805
10031965,108,Kolob Reservoir Road,43291.246,1609.9536,point to point,37.20326,-113.18622,0.037188895
10033856,271,Sevenmile Rim OHV Route,18829.277,425.8056,loop,38.7001,-109.70983,0.022614017
10287876,47,Under the Rim Trail: Bryce Point to Whiteman Bench,20921.42,945.7944,point to point,37.60437,-112.15692,0.045206986
10024698,240,Utah Highway 24 Scenic Byway: Loa to Hanksville,102675.89,1159.764,point to point,38.40274,-111.64285,0.011295388
10029438,89,Salt Creek Canyon Trail,20277.684,527.9136,out and back,37.94954,-109.70591,0.026034215
10324290,240,Lower Spring Canyon Trail,16254.334,333.756,point to point,38.31567,-111.30387,0.020533355
10011085,144,Alcove Spring Trail,16737.137,449.8848,out and back,38.4231,-109.90878,0.026879435
10003346,240,Sheets Gulch Trail,31382.13,418.7952,out and back,38.1162,-111.07144,0.013345021
10265869,111,Lower Muley Twist Canyon and Grand Gulch Loop,23818.232,404.7744,loop,37.82625,-110.97833,0.016994309
10261698,131,Separation Canyon Trail,4506.152,218.8464,loop,37.22466,-112.89469,0.04856614
10244538,223,Willow Springs OHV Road,24140.1,300.8376,out and back,38.69669,-109.69856,0.012462152
10033014,280,Coalpits Wash,23335.43,263.9568,out and back,37.17042,-113.08125,0.011311417
10003816,240,Old Wagon Loop Trail,5954.558,324.9168,loop,38.21679,-111.21353,0.054566067
10365525,121,Mill Prong to Rapidan Camp,5954.558,222.8088,out and back,38.49965,-78.44582,0.037418194
10287532,144,Spanish Bottom to Dollhouse Granaries,4506.152,395.9352,out and back,38.16085,-109.92863,0.08786549
10262126,48,Hepworth and Roof Peaks Trail,10621.644,643.7376,loop,37.21327,-112.94055,0.060606215
10331951,144,Shafer Trail and White Rim OHV Road,85295.02,1530.7056,out and back,38.52363,-109.65765,0.017946012
10004368,108,Lava Point Overlook,482.802,8.8392,out and back,37.38395,-113.02915,0.018308125
10303698,48,Pine Creek Canyon,3862.416,247.8024,out and back,37.21327,-112.94075,0.06415736
10261256,48,Destination Peak Trail,8368.568,589.788,out and back,37.21324,-112.94049,0.07047658
10029426,144,Murphy Hogback Trail,8368.568,72.8472,out and back,38.32324,-109.90764,0.008704858
10235772,131,Hidden Arch Trail,1770.274,61.8744,out and back,37.23061,-112.87873,0.034951877
10303716,48,Mystery Canyon via East Mesa Trail,17380.871,2348.7888,out and back,37.29646,-112.90147,0.13513643
10404688,48,Virgin River Walk,1609.34,22.86,out and back,37.2728,-112.94654,0.014204581
10029721,240,Fruita Trail,4988.954,59.7408,out and back,38.29074,-111.26139,0.011974614
10263623,223,Lower Courthouse Wash Trail,2735.878,19.812,out and back,38.60693,-109.5871,0.0072415513
10262165,48,Mount Kinesava Trail,13035.654,1077.7728,out and back,37.16124,-113.01975,0.08267885
10264660,240,Grand Wash Trail and Frying Pan Trail,19473.014,917.7528,out and back,38.27824,-111.19272,0.04712947
10325914,223,Ribbon Arch Trail,3218.68,119.7864,out and back,38.68734,-109.53668,0.037216004
10296979,223,Elephant Butte,2253.076,180.7464,loop,38.6981,-109.54996,0.08022206
10028295,276,"Indian Creek Scenic Byway: Monticello to Needles District, Canyonlands",65500.137,712.9272,point to point,38.07441,-109.3509,0.010884361
10266351,48,East Mesa Trail and Observation Point,14805.928,514.8072,out and back,37.29703,-112.90031,0.034770343
10286315,271,Klondike Bluffs,20921.42,279.8064,out and back,38.7409,-109.73352,0.013374159
10272838,276,Chesler Park and Druid Arch Loop from Squaw Flat Campground,34600.81,1020.7752,loop,38.14281,-109.80351,0.029501485
10036938,144,Taylor Canyon Trail,17219.938,541.9344,point to point,38.47548,-109.99865,0.031471334
10033846,144,Harvest Scene,14966.862,506.8824,loop,38.1865,-109.97438,0.033866975
10293338,276,Elephant Hill,29289.988,533.7048,out and back,38.15025,-109.80095,0.018221406
10265866,111,Headquarters Canyon Route,3540.548,123.7488,out and back,37.83317,-110.98185,0.034951877
10351847,223,La Sal Mountains Viewpoint,160.934,0.9144,loop,38.62643,-109.59104,0.005681832
10303785,144,Wilhite Trail,18024.607,612.9528,out and back,38.40422,-109.89828,0.034006447
10272782,276,"Squaw Flat, Salt Creek, Druid Hill and Elephant Hill Loop",39106.96,926.8968,loop,38.14772,-109.78715,0.02370158
