"trail_id","trail_name","park_name","latitude","longitude","length","elevation_gain","difficulty_rating","popularity","top"
10236084,"McKinley Station Trail","Denali National Park",63.73324,-148.89659,4667.086,113.9952,1,5.8885,0
10017085,"Lillian Ridge Way Trail","Olympic National Park",47.91832,-123.38225,12552.852,889.7112,5,5.8881,0
10269470,"Mount Bob Loop from Indian Cove Campground","Joshua Tree National Park",34.09708,-116.15675,7402.964,364.8456,5,5.885,0
10425956,"Royal Basin - Royal Lake","Olympic National Park",47.87861,-123.13693,24622.902,979.932,5,5.8839,0
10034192,"The Clark Range and Red Peak Pass Trail","Yosemite National Park",37.72967,-119.55962,74029.64,2601.7727,5,5.8732,0
10024698,"Utah Highway 24 Scenic Byway: Loa to Hanksville","Capitol Reef National Park",38.40274,-111.64285,102675.89,1159.764,1,5.8703,0
10468262,"Bullfrog Lake","Kings Canyon National Park",36.7725,-118.34112,21082.354,1114.9584,5,5.8695,0
10259293,"Appalachian Trail: Newfound Gap to Fontana Lake","Great Smoky Mountains National Park",35.61105,-83.42533,61637.723,2461.8696,7,5.8673,0
10037155,"Harrison Lake","Glacier National Park",48.4913,-113.8622,24140.1,368.808,5,5.862,0
10002726,"Wellington Ditch Trail","Great Sand Dunes National Park and Preserve",37.73399,-105.50871,2896.812,47.8536,1,5.8592,0
10303635,"Yosemite Falls Trail to North Dome","Yosemite National Park",37.74299,-119.6032,22047.957,1665.732,5,5.8577,0
10381279,"Highline and Swiftcurrent Pass Trail","Glacier National Park",48.69675,-113.71817,23657.299,615.696,5,5.8573,0
10352558,"Saint Sauveur and Acadia Mountain","Acadia National Park",44.31193,-68.33223,8851.37,499.872,3,5.8526,0
10035403,"Duck Lake Trail","Yellowstone National Park",44.41623,-110.57513,1448.406,46.9392,3,5.8412,0
10298159,"Hickerson Hollow Trail","Shenandoah National Park",38.83428,-78.18579,4506.152,198.7296,1,5.8354,0
10004182,"Mink Lake Trail to Blackwood Lake","Olympic National Park",47.96965,-123.86517,15127.796,1245.7177,5,5.8331,0
10027495,"Lukens Lake from White Wolf","Yosemite National Park",37.86981,-119.64889,7885.766,133.8072,1,5.832,0
10269962,"Wildhorse Trail","Saguaro National Park",32.23512,-110.68697,4988.954,91.7448,3,5.8308,0
10016305,"Mahogany Hammock Trail","Everglades National Park",25.32375,-80.83196,643.736,0,1,5.8175,0
10338879,"Miller Woods Trail","Indiana Dunes National Park",41.60671,-87.26868,6115.492,40.8432,1,5.8174,0
10289421,"Enchanted Valley with O'Neil Pass Loop and Anderson Glacier Trek","Olympic National Park",47.57273,-123.56998,74995.24,3106.8264,5,5.8134,0
10235663,"Meigs Mountain Trail","Great Smoky Mountains National Park",35.65192,-83.58124,14805.928,450.7992,3,5.8096,0
10040316,"Vogelsang Lake and Volesang Pass Trail","Yosemite National Park",37.87063,-119.3558,28163.45,687.9336,3,5.8088,0
10396366,"Sunrise Backcountry Camp Loop","Mount Rainier National Park",46.91416,-121.64274,4345.218,83.82,1,5.8074,0
10016764,"Big Run Trail","Shenandoah National Park",38.25432,-78.68287,14484.06,472.7448,3,5.8037,0
10327620,"Mount Thorofare Ridge Loop","Denali National Park",63.43108,-150.31096,6598.294,507.7968,5,5.799,0
10309153,"Charlottesville Reservoir to Jarman Gap","Shenandoah National Park",38.13949,-78.74988,12874.72,383.7432,1,5.7976,0
10269284,"Tanque Verde Falls Viewpoint","Saguaro National Park",32.25736,-110.656,1126.538,61.8744,3,5.7938,0
10272353,"Big Hollow North and South Loops Trail","Mammoth Cave National Park",37.2057,-86.13904,17863.674,178.9176,3,5.786,0
10269383,"Mammoth Cave Railroad Trail","Mammoth Cave National Park",37.10426,-86.05828,25749.44,262.7376,3,5.7852,0
10291158,"Austin Mountain and Furnace Mountain Loop","Shenandoah National Park",38.2404,-78.71069,18024.607,1164.9456,5,5.7765,0
10235909,"Apgar Bike Trail","Glacier National Park",48.5272,-113.99454,5632.69,7.9248,1,5.7762,0
10309297,"Stella Lake Trail","Great Basin National Park",39.0102,-114.30736,3379.614,134.7216,3,5.7708,0
10355894,"Twin Sister Falls","Cuyahoga Valley National Park",41.3183,-81.58776,2896.812,39.9288,1,5.7656,0
10236121,"Mill Creek Horse Trail","Redwood National Park",41.75723,-124.14596,14966.862,572.7192,5,5.7647,0
10029430,"Colorado River Overlook OHV Trail","Canyonlands National Park",38.16871,-109.76011,22691.693,212.7504,1,5.7608,0
10010535,"Austin Mountain Trail","Shenandoah National Park",38.25761,-78.77184,12391.918,666.9024,3,5.759,0
10031744,"Church Creek - Satsop Lakes Trail","Olympic National Park",47.4491,-123.48942,7402.964,723.9,3,5.754,0
10028528,"Lehman Creek Trail","Great Basin National Park",39.01738,-114.2391,13196.588,755.904,5,5.7524,0
10272440,"Big Pine Trail","Joshua Tree National Park",34.08099,-116.24233,13679.39,254.8128,3,5.744,0
10236099,"Sand Cave Trail","Mammoth Cave National Park",37.15271,-86.04777,321.868,6.7056,1,5.7394,0
10028939,"Last Chance California Coastal Trail","Redwood National Park",41.70647,-124.14323,2253.076,59.7408,3,5.7392,0
10329957,"Boicourt Overlook Trail","Theodore Roosevelt National Park",46.95934,-103.40174,1287.472,18.8976,1,5.7374,0
10028278,"Pelican Creek Nature Trail","Yellowstone National Park",44.56017,-110.36061,1126.538,4.8768,1,5.7362,0
10033206,"Racetrack Valley OHV Road","Death Valley National Park",37.0128,-117.45775,46509.926,800.7096,3,5.7351,0
10259355,"Hermit's Rest Viewpoint to Tonto Trail to Bright Angel Trailhead","Grand Canyon National Park",36.06109,-112.21163,34118.008,1593.7992,5,5.7315,0
10311716,"Mist Trail, Cloud Rest, May Lake and Snow Creek Loop","Yosemite National Park",37.74234,-119.55784,58258.11,3060.8015,5,5.7274,0
10235661,"Bote Mountain Trail","Great Smoky Mountains National Park",35.62813,-83.72532,21404.223,1050.9504,5,5.7249,0
10309323,"Pacific Crest Trail and Alternate Loop","Crater Lake National Park",42.87199,-122.16928,49889.54,1211.8848,5,5.7241,0
10239051,"High Point Trail","Black Canyon of the Gunnison National Park",38.56258,-107.74128,482.802,9.7536,3,5.7165,0
10013747,"Desert Discovery Nature Trail","Saguaro National Park",32.26248,-111.21043,643.736,4.8768,1,5.7162,0
10002462,"Brown Rocky Mountain Trail","Shenandoah National Park",38.29259,-78.65797,14805.928,669.9504,3,5.7161,0
10236100,"Sloan's Crossing Pond Trail","Mammoth Cave National Park",37.1511,-86.09842,643.736,1.8288,1,5.715,0
10016478,"Everglades Coastal Prairie Trail","Everglades National Park",25.13673,-80.94849,27358.78,4.8768,1,5.7149,0
10272434,"Seven Mile Hole to Mount Washburn Spur","Yellowstone National Park",44.72957,-110.47261,17863.674,876.9096,3,5.7127,0
10259354,"Boucher Trail to Hermit Trail Loop","Grand Canyon National Park",36.06059,-112.21213,32508.668,1758.696,5,5.7123,0
10336270,"Suntop Trail","Mount Rainier National Park",47.04128,-121.59603,1609.34,137.7696,3,5.7075,0
10263938,"Catlett Mountain","Shenandoah National Park",38.57044,-78.2863,17059.004,641.9088,5,5.6983,0
10290935,"Aster Park Overlook and Rockwell Falls","Glacier National Park",48.48442,-113.36922,14484.06,310.896,3,5.6957,0
10259290,"Appalachian Trail: Newfound Gap to Davenport Gap","Great Smoky Mountains National Park",35.61071,-83.42556,48923.938,1736.7504,7,5.6921,0
10312633,"Eagle and Mosquito Lakes","Sequoia National Park",36.44882,-118.59544,14484.06,921.7152,5,5.6891,0
10333504,"Newspaper Rock Trail","Canyonlands National Park",37.98819,-109.51825,52.8,0,1,5.6874,0
10021131,"The Tejas Trail","Guadalupe Mountains National Park",31.89658,-104.82809,18024.607,869.8992,7,5.6845,0
10258908,"Carson Mountain Fort Windham Rocks via Appalachian Trail","Shenandoah National Park",38.82363,-78.17055,1287.472,35.9664,1,5.6808,0
10310779,"Quail Mountain via Juniper Flats","Joshua Tree National Park",33.97674,-116.16497,20599.553,511.7592,5,5.6781,0
10293410,"Cades Cove Loop Hike","Great Smoky Mountains National Park",35.60674,-83.79496,16576.201,822.96,3,5.6746,0
10029438,"Salt Creek Canyon Trail","Canyonlands National Park",37.94954,-109.70591,20277.684,527.9136,3,5.6727,0
10037358,"Texas Springs Trail","Death Valley National Park",36.45958,-116.85234,2896.812,108.8136,1,5.6681,0
10041482,"Reflection Lake Trail","Lassen Volcanic National Park",40.538,-121.56756,965.604,2.7432,1,5.6633,0
10253852,"Tremont Logging History Auto Tour","Great Smoky Mountains National Park",35.64103,-83.69049,9816.974,169.7736,1,5.6601,0
10265252,"McKinley Bar Trail","Denali National Park",63.45799,-150.85,7402.964,295.9608,1,5.6536,0
10264326,"Appalachian Trail, Lost Cove, and Lakeshore Loop","Great Smoky Mountains National Park",35.46104,-83.81105,17702.74,889.7112,7,5.6407,0
10006093,"Little Horseshoe Park Trail","Rocky Mountain National Park",40.40703,-105.62617,10138.842,227.9904,1,5.6387,0
10030543,"Pebble Creek Trail via Northeast Trailhead","Yellowstone National Park",45.00535,-110.03436,18990.213,369.7224,3,5.636,0
10010564,"Main Fork Dosewallips River Trail","Olympic National Park",47.74157,-123.04937,65661.07,2702.9663,7,5.636,0
10331144,"High Peaks Trail to Old Pinnacles Trail to Condor Gulch Trail Loop","Pinnacles National Park",36.4785,-121.18361,19473.014,987.8568,5,5.6318,0
10020785,"Goler Canyon OHV Road","Death Valley National Park",35.85897,-117.17974,17541.807,1062.8376,3,5.6185,0
10035295,"Old Maverick OHV Route","Big Bend National Park",29.29385,-103.49492,20277.684,58.8264,1,5.6182,0
10288911,"Dewey Point Trail","Yosemite National Park",37.67445,-119.65124,7563.898,154.8384,3,5.6176,0
10258966,"Triad and Pemetic East Cliff Trails","Acadia National Park",44.31586,-68.2343,5471.756,371.856,3,5.6174,0
10112153,"Thunderbird Trail","Saguaro National Park",32.28871,-111.12111,6437.36,149.9616,3,5.6144,0
10265729,"Dune Ridge Trail","Indiana Dunes National Park",41.67729,-87.00886,1448.406,26.8224,3,5.6075,0
10270198,"Abrams Falls Via Abrams Creek Campground","Great Smoky Mountains National Park",35.61058,-83.93256,15610.598,435.864,3,5.6052,0
10259682,"Mariposa Grove to Wawona Lodge","Yosemite National Park",37.53649,-119.65615,17863.674,675.7416,3,5.5985,0
10030292,"Stratheden Trail","Acadia National Park",44.37577,-68.21729,3218.68,39.9288,1,5.596,0
10029590,"Death Valley West Side OHV Road","Death Valley National Park",35.93775,-116.70463,57614.37,130.7592,1,5.5934,0
10324290,"Lower Spring Canyon Trail","Capitol Reef National Park",38.31567,-111.30387,16254.334,333.756,3,5.5912,0
10020405,"North Slaughter Canyon Trail","Carlsbad Caverns National Park",32.11118,-104.56299,17863.674,469.6968,3,5.587,0
10276731,"Canon Brook, Cadillac South Ridge and Dorr Mountain South Ridge Trail Loop","Acadia National Park",44.34813,-68.2024,9656.04,544.9824,3,5.5853,0
10292724,"Achenbach and North Achenbach Trail Loop","Theodore Roosevelt National Park",47.59297,-103.33894,29289.988,718.7184,5,5.5844,0
10003725,"The Anvil Trail","Acadia National Park",44.35004,-68.05398,3218.68,156.972,3,5.5826,0
10036192,"North South Highway: Moose to Rockefeller Parkway","Grand Teton National Park",43.65573,-110.71829,62281.457,623.9256,1,5.5821,0
10307674,"Stubby Springs Loop","Joshua Tree National Park",33.97667,-116.16523,20599.553,343.8144,3,5.5789,0
10027353,"Brooklyn Mine OHV Trail","Joshua Tree National Park",33.97667,-115.68128,16737.137,268.8336,3,5.5684,0
10000372,"Valley Cove Trail","Acadia National Park",44.29954,-68.3162,4667.086,117.9576,1,5.5627,0
10011085,"Alcove Spring Trail","Canyonlands National Park",38.4231,-109.90878,16737.137,449.8848,5,5.5573,0
10291425,"Fontana Dam To Fire Tower","Great Smoky Mountains National Park",35.45235,-83.8026,14484.06,769.9248,3,5.5558,0
10389448,"Rim Trail, South Kaibab and Bright Angel Loop","Grand Canyon National Park",36.06,-112.10668,34118.008,1501.7496,5,5.5548,0
10290539,"Snow Creek Falls, Tenaya Lake, Yosemite Valley via JMT","Yosemite National Park",37.73945,-119.56006,40394.434,1997.964,7,5.5529,0
10273341,"Pinto Mountain Trail","Joshua Tree National Park",33.90172,-115.83481,16898.07,758.952,5,5.5467,0
10032303,"Lake Sundown Trail","Olympic National Park",47.513,-123.54366,15771.532,1191.768,5,5.5399,0
10111184,"Balsam Mountain Trail to Appalachian Trail Junction","Great Smoky Mountains National Park",35.63363,-83.17906,31382.13,903.732,3,5.5398,0
10270687,"Olympic National Park Traverse: Hoh to Quinault","Olympic National Park",47.86057,-123.93522,151277.95,8369.808,7,5.5206,0
10001110,"Mono Meadow Trail","Yosemite National Park",37.6714,-119.58512,9334.172,376.7328,3,5.5203,0
10009678,"Flattop Mountain Trail to Ptarmigan Pass to Big Meadows","Rocky Mountain National Park",40.31212,-105.64638,41038.17,1894.9417,5,5.5178,0
10267018,"Mount Tyndall Trail","Kings Canyon National Park",36.72711,-118.27889,31221.195,2673.7056,5,5.5177,0
10012434,"Blue Creek Trail","Big Bend National Park",29.21642,-103.36926,17702.74,820.8264,7,5.5159,0
10003305,"Mary Mountain-Nez Perce Trail","Yellowstone National Park",44.56985,-110.81633,32186.8,436.7784,5,5.5147,0
10005155,"Two Medicine Lake South Shore Trail","Glacier National Park",48.48327,-113.36951,10621.644,197.8152,3,5.5122,0
10026953,"Bobcat Point Loop","Sequoia National Park",36.55462,-118.74869,2092.142,78.9432,1,5.5093,0
10352247,"Cadillac Mountain North Ridge and Gorge Path Loop","Acadia National Park",44.3728,-68.22169,7724.832,400.812,5,5.4994,0
10398366,"Crater Rim Drive","Hawaii Volcanoes National Park",19.40536,-155.25307,11615.972,223,1,5.4985,0
10032037,"Lookout Point Trail","Yosemite National Park",37.89319,-119.84134,4345.218,164.8968,3,5.4983,0
10003346,"Sheets Gulch Trail","Capitol Reef National Park",38.1162,-111.07144,31382.13,418.7952,5,5.4975,0
10265869,"Lower Muley Twist Canyon and Grand Gulch Loop","Capitol Reef National Park",37.82625,-110.97833,23818.232,404.7744,5,5.4965,0
10341363,"Silver Falls via Silver Falls Trail","Mount Rainier National Park",46.75154,-121.55744,804.67,40.8432,1,5.4941,0
10249715,"Tolleston Dunes","Indiana Dunes National Park",41.61477,-87.19301,5149.888,52.7304,3,5.4929,0
10282890,"Mansell Mountain via Perpendicular, Razorback and Cold Brook Trail Loop","Acadia National Park",44.3001,-68.35017,4988.954,396.8496,3,5.479,0
10029441,"Metal Masher OHV Trail","Arches National Park",38.59632,-109.69377,35888.28,787.908,5,5.4766,0
10301566,"Ubeheh Crater Path","Death Valley National Park",37.01081,-117.45493,965.604,38.7096,1,5.4762,0
10326312,"Porcupine Creek to Indian Rock, North Dome, and Columbia Rock via Tioga Pass Road","Yosemite National Park",37.80679,-119.54619,20438.617,587.9592,5,5.473,0
10009887,"Sundance Mountain Trail","Rocky Mountain National Park",40.40456,-105.7133,4828.02,177.6984,3,5.4705,0
10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)","Great Smoky Mountains National Park",35.75576,-83.20782,45866.19,2473.7568,5,5.4625,0
10322354,"North Marshall Mountain","Shenandoah National Park",38.77507,-78.2108,1770.274,82.9056,1,5.4619,0
10011667,"Mallard Lake Trail","Yellowstone National Park",44.45828,-110.82592,11748.182,271.8816,3,5.4605,0
10028045,"Ledge Trail to Saint Sauveur Trail","Acadia National Park",44.31185,-68.33225,2253.076,141.732,3,5.4559,0
10325732,"West Creek Falls and Fox Creek Falls Trail","Rocky Mountain National Park",40.43051,-105.50071,10460.71,658.9776,5,5.4503,0
10016910,"Mather Campground Trail","Grand Canyon National Park",36.04858,-112.11664,3701.482,36.8808,1,5.4493,0
10235740,"Irely Lake Trail","Olympic National Park",47.56755,-123.65481,3540.548,30.7848,1,5.4449,0
10314256,"Upper Yosemite Falls, North Dome, Indian Rock, Snow Creek","Yosemite National Park",37.74284,-119.60292,27036.912,1702.9176,7,5.4417,0
10259066,"Conejo Well and Eagle Mountains Trail","Joshua Tree National Park",33.73715,-115.81099,21726.09,341.9856,3,5.4395,0
10269533,"Young Lakes via Dog Lake Trail","Yosemite National Park",37.87732,-119.35339,22208.893,858.9264,5,5.4354,0
10354929,"Goat Rock via Dead Chief Trail","Hot Springs National Park",34.52559,-93.03619,2092.142,87.7824,3,5.4308,0
10038591,"Baldy Trail","Olympic National Park",47.96515,-123.19349,22369.826,1892.808,7,5.4278,0
10235708,"Chasteen Creek Trail","Great Smoky Mountains National Park",35.56269,-83.31071,16737.137,808.9392,3,5.4242,0
10267447,"Mount Fairchild Trail","Rocky Mountain National Park",40.40727,-105.62657,32991.47,1572.768,7,5.4235,0
10289662,"John Muir Trail: Tuolume Meadows to Donohue Pass","Yosemite National Park",37.87771,-119.33862,21404.223,833.9328,5,5.4194,0
10003085,"Beach 1 Nature Trail","Olympic National Park",47.56765,-124.36139,2735.878,10.9728,1,5.4174,0
10261698,"Separation Canyon Trail","Zion National Park",37.22466,-112.89469,4506.152,218.8464,3,5.4141,0
10012463,"Kebo Mountain and Dorr North Ridge Trails","Acadia National Park",44.37697,-68.21896,5471.756,453.8472,3,5.4129,0
10384471,"Eagle Cliff Mountain","Rocky Mountain National Park",40.34432,-105.57101,4023.35,345.948,5,5.3997,0
10267209,"Cactus Wren Trail","Saguaro National Park",32.29079,-111.20831,6276.426,56.9976,3,5.3994,0
10264248,"Grand Promenade","Hot Springs National Park",34.51656,-93.05239,1126.538,20.7264,1,5.3992,0
10029295,"Ivy Creek via Appalachian Trail","Shenandoah National Park",38.28487,-78.65889,4345.218,258.7752,1,5.3928,0
10257674,"Mono and Parker Pass Trail to Spillway Lake","Yosemite National Park",37.89027,-119.2623,13196.588,328.8792,3,5.3916,0
10034424,"Mount Carrie: High Divide Trail Route","Olympic National Park",47.95486,-123.83475,46831.793,2996.7937,5,5.3891,0
10244538,"Willow Springs OHV Road","Arches National Park",38.69669,-109.69856,24140.1,300.8376,3,5.3862,0
10365525,"Mill Prong to Rapidan Camp","Shenandoah National Park",38.49965,-78.44582,5954.558,222.8088,3,5.3847,0
10268856,"Blacktail Butte Trail","Grand Teton National Park",43.62641,-110.66468,11748.182,528.828,5,5.3819,0
10259312,"Old Mine Trail","Mount Rainier National Park",46.99497,-121.91549,4506.152,76.8096,3,5.3791,0
10235153,"Ace Gap Trail","Great Smoky Mountains National Park",35.64565,-83.80544,16415.268,538.8864,3,5.378,0
10012701,"Valley Trail to Canada Cliff Trail","Acadia National Park",44.31507,-68.34348,2092.142,56.9976,1,5.3721,0
10001611,"Tejas and Bear Canyon Loop to the Bowl Trail","Guadalupe Mountains National Park",31.89363,-104.82258,15771.532,821.7408,7,5.3662,0
10270881,"East Rim MTB Trail","Cuyahoga Valley National Park",41.25512,-81.51897,3701.482,55.7784,3,5.366,0
10033014,"Coalpits Wash","Zion National Park",37.17042,-113.08125,23335.43,263.9568,5,5.3643,0
10259344,"Tonto Trail: New Hance Trail to Grandview Point","Grand Canyon National Park",35.98342,-111.94004,25105.703,1569.72,7,5.3565,0
10030535,"Tower-Roosevelt to Canyon Village Drive","Yellowstone National Park",44.91601,-110.41562,28324.385,966.8256,3,5.3558,0
